26.050 0.080 0.000 0.001 0.000 0.000 0.000
26.100 0.080 0.000 0.001 0.000 0.000 0.000
26.150 0.080 0.000 0.001 0.000 0.000 0.000
26.200 0.080 0.000 0.001 0.000 0.000 0.000
26.250 0.080 0.000 0.001 0.000 0.000 0.000
26.300 0.080 0.000 0.001 0.000 0.000 0.000
26.350 0.080 0.000 0.001 0.000 0.000 0.000
26.400 0.080 0.000 0.001 0.000 0.000 0.000
26.450 0.080 0.000 0.001 0.000 0.000 0.000
26.500 0.080 0.000 0.001 0.000 0.000 0.000
26.550 0.080 0.000 0.001 0.000 0.000 0.000
26.600 0.080 0.000 0.001 0.000 0.000 0.000
26.650 0.080 0.000 0.001 0.000 0.000 0.000
26.700 0.080 0.000 0.001 0.000 0.000 0.000
26.750 0.080 0.000 0.001 0.000 0.000 0.000
26.800 0.080 0.000 0.001 0.000 0.000 0.000
26.850 0.080 0.000 0.001 0.000 0.000 0.000
26.900 0.080 0.000 0.001 0.000 0.000 0.000
26.950 0.080 0.000 0.001 0.000 0.000 0.000
27.000 0.080 0.000 0.001 0.000 0.000 0.000
